“no_window”,524.0353718474507
2024-04-22_window_0,771.5564316455275
2024-04-22_window_30,768.7037342637777
2024-04-22_window_60,767.6901108473539
2024-04-22_window_90,765.5865613855422
2024-04-22_window_120,766.0836471337825
2024-04-22_window_150,770.3292029667646
2024-04-22_window_180,794.2060666121542
